,Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
9448,Sports Direct,1185732,2021-05-13 00:00:00,Northeast,Massachusetts,Boston,Men's Athletic Footwear,34,68,2312,832.3199999999999,0.36,Outlet
9449,Sports Direct,1185732,2021-05-13 00:00:00,Northeast,Massachusetts,Boston,Women's Street Footwear,30,68,2040,632.4,0.31,Outlet
9450,Sports Direct,1185732,2021-05-13 00:00:00,Northeast,Massachusetts,Boston,Women's Athletic Footwear,32,54,1728,518.4,0.3,Outlet
9451,Sports Direct,1185732,2021-05-13 00:00:00,Northeast,Massachusetts,Boston,Men's Apparel,39,60,2340,655.2,0.28,Outlet
9452,Sports Direct,1185732,2021-05-13 00:00:00,Northeast,Massachusetts,Boston,Women's Apparel,43,104,4472,1520.4799999999998,0.33999999999999997,Outlet
9453,Sports Direct,1185732,2021-06-15 00:00:00,Northeast,Massachusetts,Boston,Men's Street Footwear,39,196,7644,2675.3999999999996,0.35,Outlet
9454,Sports Direct,1185732,2021-06-15 00:00:00,Northeast,Massachusetts,Boston,Men's Athletic Footwear,36,114,4104,1313.28,0.32,Outlet
9455,Sports Direct,1185732,2021-06-15 00:00:00,Northeast,Massachusetts,Boston,Women's Street Footwear,36,75,2700,837,0.31,Outlet
9456,Sports Direct,1185732,2021-06-15 00:00:00,Northeast,Massachusetts,Boston,Women's Athletic Footwear,34,72,2448,685.44,0.28,Outlet
9457,Sports Direct,1185732,2021-06-15 00:00:00,Northeast,Massachusetts,Boston,Men's Apparel,39,74,2886,923.52,0.32,Outlet
9458,Sports Direct,1185732,2021-06-15 00:00:00,Northeast,Massachusetts,Boston,Women's Apparel,47,120,5640,1973.9999999999998,0.35,Outlet
9459,Sports Direct,1185732,2021-07-13 00:00:00,Northeast,Massachusetts,Boston,Men's Street Footwear,37,180,6660,2197.7999999999997,0.32999999999999996,Outlet
9460,Sports Direct,1185732,2021-07-13 00:00:00,Northeast,Massachusetts,Boston,Men's Athletic Footwear,36,105,3780,1398.6,0.37,Outlet
9461,Sports Direct,1185732,2021-07-13 00:00:00,Northeast,Massachusetts,Boston,Women's Street Footwear,32,88,2816,844.8,0.3,Outlet
9462,Sports Direct,1185732,2021-07-13 00:00:00,Northeast,Massachusetts,Boston,Women's Athletic Footwear,34,77,2618,837.76,0.32,Outlet
9463,Sports Direct,1185732,2021-07-13 00:00:00,Northeast,Massachusetts,Boston,Men's Apparel,41,80,3280,1016.8,0.31,Outlet
9464,Sports Direct,1185732,2021-07-13 00:00:00,Northeast,Massachusetts,Boston,Women's Apparel,41,132,5412,1731.8400000000001,0.32,Outlet
9465,Sports Direct,1185732,2021-08-14 00:00:00,Northeast,Massachusetts,Boston,Men's Street Footwear,40,196,7840,2587.2,0.32999999999999996,Outlet
9466,Sports Direct,1185732,2021-08-14 00:00:00,Northeast,Massachusetts,Boston,Men's Athletic Footwear,33,112,3696,1182.72,0.32,Outlet
9467,Sports Direct,1185732,2021-08-14 00:00:00,Northeast,Massachusetts,Boston,Women's Street Footwear,29,85,2465,764.15,0.31,Outlet
9468,Sports Direct,1185732,2021-08-14 00:00:00,Northeast,Massachusetts,Boston,Women's Athletic Footwear,31,58,1798,503.44000000000005,0.28,Outlet
9469,Sports Direct,1185732,2021-08-14 00:00:00,Northeast,Massachusetts,Boston,Men's Apparel,40,51,2040,550.8000000000001,0.27,Outlet
9470,Sports Direct,1185732,2021-08-14 00:00:00,Northeast,Massachusetts,Boston,Women's Apparel,46,98,4508,1577.8,0.35,Outlet
9471,Sports Direct,1185732,2021-09-13 00:00:00,Northeast,Massachusetts,Boston,Men's Street Footwear,36,153,5508,1872.7199999999998,0.33999999999999997,Outlet
9472,Sports Direct,1185732,2021-09-13 00:00:00,Northeast,Massachusetts,Boston,Men's Athletic Footwear,35,88,3080,1139.6,0.37,Outlet
9473,Sports Direct,1185732,2021-09-13 00:00:00,Northeast,Massachusetts,Boston,Women's Street Footwear,30,47,1410,423,0.3,Outlet
9474,Sports Direct,1185732,2021-09-13 00:00:00,Northeast,Massachusetts,Boston,Women's Athletic Footwear,34,39,1326,358.02000000000004,0.27,Outlet
9475,Sports Direct,1185732,2021-09-13 00:00:00,Northeast,Massachusetts,Boston,Men's Apparel,39,41,1599,495.69,0.31,Outlet
9476,Sports Direct,1185732,2021-09-13 00:00:00,Northeast,Massachusetts,Boston,Women's Apparel,41,77,3157,1041.81,0.32999999999999996,Outlet
9477,Sports Direct,1185732,2021-10-15 00:00:00,Northeast,Massachusetts,Boston,Men's Street Footwear,40,132,5280,1742.3999999999999,0.32999999999999996,Outlet
9478,Sports Direct,1185732,2021-10-15 00:00:00,Northeast,Massachusetts,Boston,Men's Athletic Footwear,37,68,2516,880.5999999999999,0.35,Outlet
9479,Sports Direct,1185732,2021-10-15 00:00:00,Northeast,Massachusetts,Boston,Women's Street Footwear,41,38,1558,467.4,0.3,Outlet
9480,Sports Direct,1185732,2021-10-15 00:00:00,Northeast,Massachusetts,Boston,Women's Athletic Footwear,38,32,1216,328.32000000000005,0.27,Outlet
9481,Sports Direct,1185732,2021-10-15 00:00:00,Northeast,Massachusetts,Boston,Men's Apparel,51,34,1734,485.52000000000004,0.28,Outlet
9482,Amazon,1185732,2021-10-15 00:00:00,Northeast,Massachusetts,Boston,Women's Apparel,51,68,3468,1213.8,0.35,Outlet
9483,Amazon,1185732,2021-11-14 00:00:00,Northeast,Massachusetts,Boston,Men's Street Footwear,49,120,5880,2058,0.35,Outlet
9484,Amazon,1185732,2021-11-14 00:00:00,Northeast,Massachusetts,Boston,Men's Athletic Footwear,40,102,4080,1428,0.35,Outlet
9485,Amazon,1185732,2021-11-14 00:00:00,Northeast,Massachusetts,Boston,Women's Street Footwear,44,91,4004,1201.2,0.3,Outlet
9486,Amazon,1185732,2021-11-14 00:00:00,Northeast,Massachusetts,Boston,Women's Athletic Footwear,42,83,3486,1010.9399999999999,0.29,Outlet
9487,Amazon,1185732,2021-11-14 00:00:00,Northeast,Massachusetts,Boston,Men's Apparel,50,78,3900,1248,0.32,Outlet
9488,Amazon,1185732,2021-11-14 00:00:00,Northeast,Massachusetts,Boston,Women's Apparel,48,123,5904,2066.4,0.35,Outlet
9489,Amazon,1185732,2021-12-13 00:00:00,Northeast,Massachusetts,Boston,Men's Street Footwear,51,178,9078,3177.2999999999997,0.35,Outlet
9490,Amazon,1185732,2021-12-13 00:00:00,Northeast,Massachusetts,Boston,Men's Athletic Footwear,37,113,4181,1337.92,0.32,Outlet
9491,Amazon,1185732,2021-12-13 00:00:00,Northeast,Massachusetts,Boston,Women's Street Footwear,36,112,4032,1088.64,0.27,Outlet
9492,Amazon,1185732,2021-12-13 00:00:00,Northeast,Massachusetts,Boston,Women's Athletic Footwear,43,105,4515,1264.2,0.28,Outlet
9493,Amazon,1185732,2021-12-13 00:00:00,Northeast,Massachusetts,Boston,Men's Apparel,52,90,4680,1357.1999999999998,0.29,Outlet
9494,Amazon,1185732,2021-12-13 00:00:00,Northeast,Massachusetts,Boston,Women's Apparel,51,128,6528,2154.24,0.32999999999999996,Outlet
9495,Amazon,1185732,2021-01-14 00:00:00,Northeast,Massachusetts,Boston,Men's Street Footwear,35,179,6265,3257.8,0.52,Outlet
9496,Amazon,1185732,2021-01-14 00:00:00,Northeast,Massachusetts,Boston,Men's Athletic Footwear,36,107,3852,1887.48,0.49,Outlet
9497,Amazon,1185732,2021-01-14 00:00:00,Northeast,Massachusetts,Boston,Women's Street Footwear,27,101,2727,1090.8,0.39999999999999997,Outlet
9498,Amazon,1185732,2021-01-14 00:00:00,Northeast,Massachusetts,Boston,Women's Athletic Footwear,29,53,1537,599.43,0.38999999999999996,Outlet
9499,Amazon,1185732,2021-01-14 00:00:00,Northeast,Massachusetts,Boston,Men's Apparel,37,70,2590,1061.8999999999999,0.41,Outlet
9500,Amazon,1185732,2021-01-14 00:00:00,Northeast,Massachusetts,Boston,Women's Apparel,34,104,3536,1520.4799999999998,0.42999999999999994,Outlet
9501,Amazon,1185732,2021-02-12 00:00:00,Northeast,Massachusetts,Boston,Men's Street Footwear,33,184,6072,2853.84,0.47000000000000003,Outlet
9502,Amazon,1185732,2021-02-12 00:00:00,Northeast,Massachusetts,Boston,Men's Athletic Footwear,33,72,2376,1116.72,0.47000000000000003,Outlet
9503,Amazon,1185732,2021-02-12 00:00:00,Northeast,Massachusetts,Boston,Women's Street Footwear,25,85,2125,849.9999999999999,0.39999999999999997,Outlet
9504,Amazon,1185732,2021-02-12 00:00:00,Northeast,Vermont,Burlington,Women's Athletic Footwear,30,48,1440,547.2,0.38,Outlet
9505,Amazon,1185732,2021-02-12 00:00:00,Northeast,Vermont,Burlington,Men's Apparel,36,68,2448,954.7199999999999,0.38999999999999996,Outlet
9506,Amazon,1185732,2021-02-12 00:00:00,Northeast,Vermont,Burlington,Women's Apparel,35,107,3745,1760.1499999999999,0.47,Outlet
9507,Amazon,1185732,2021-03-10 00:00:00,Northeast,Vermont,Burlington,Men's Street Footwear,35,185,6475,3172.75,0.49,Outlet
9508,Amazon,1185732,2021-03-10 00:00:00,Northeast,Vermont,Burlington,Men's Athletic Footwear,36,80,2880,1440,0.5,Outlet
9509,Amazon,1185732,2021-03-10 00:00:00,Northeast,Vermont,Burlington,Women's Street Footwear,23,85,1955,742.9,0.38,Outlet
9510,Amazon,1185732,2021-03-10 00:00:00,Northeast,Vermont,Burlington,Women's Athletic Footwear,30,39,1170,467.99999999999994,0.39999999999999997,Outlet
9511,Amazon,1185732,2021-03-10 00:00:00,Northeast,Vermont,Burlington,Men's Apparel,36,56,2016,786.2399999999999,0.38999999999999996,Outlet
9512,Amazon,1185732,2021-03-10 00:00:00,Northeast,Vermont,Burlington,Women's Apparel,29,96,2784,1280.6399999999999,0.45999999999999996,Outlet
9513,Amazon,1185732,2021-04-11 00:00:00,Northeast,Vermont,Burlington,Men's Street Footwear,30,168,5040,2620.8,0.52,Outlet
9514,Amazon,1185732,2021-04-11 00:00:00,Northeast,Vermont,Burlington,Men's Athletic Footwear,35,68,2380,1118.6000000000001,0.47000000000000003,Outlet
9515,Amazon,1185732,2021-04-11 00:00:00,Northeast,Vermont,Burlington,Women's Street Footwear,25,74,1850,777,0.42,Outlet
9516,Amazon,1185732,2021-04-11 00:00:00,Northeast,Vermont,Burlington,Women's Athletic Footwear,30,50,1500,600,0.39999999999999997,Outlet
9517,Amazon,1185732,2021-04-11 00:00:00,Northeast,Vermont,Burlington,Men's Apparel,41,53,2173,912.66,0.42,Outlet
9518,Amazon,1185732,2021-04-11 00:00:00,Northeast,Vermont,Burlington,Women's Apparel,36,90,3240,1425.6,0.43999999999999995,Outlet
9519,Amazon,1185732,2021-05-10 00:00:00,Northeast,Vermont,Burlington,Men's Street Footwear,48,177,8496,4332.96,0.51,Outlet
9520,Amazon,1185732,2021-05-10 00:00:00,Northeast,Vermont,Burlington,Men's Athletic Footwear,41,94,3854,1965.54,0.51,Outlet
9521,Amazon,1185732,2021-05-10 00:00:00,Northeast,Vermont,Burlington,Women's Street Footwear,37,96,3552,1314.24,0.37,Outlet
9522,Amazon,1185732,2021-05-10 00:00:00,Northeast,Vermont,Burlington,Women's Athletic Footwear,40,83,3320,1328,0.39999999999999997,Outlet
9523,Amazon,1185732,2021-05-10 00:00:00,Northeast,Vermont,Burlington,Men's Apparel,46,91,4186,1716.26,0.41,Outlet
9524,Amazon,1185732,2021-05-10 00:00:00,Northeast,Vermont,Burlington,Women's Apparel,47,120,5640,2594.3999999999996,0.45999999999999996,Outlet
9525,Amazon,1185732,2021-06-12 00:00:00,Northeast,Vermont,Burlington,Men's Street Footwear,47,195,9165,4490.85,0.49,Outlet
9526,Amazon,1185732,2021-06-12 00:00:00,Northeast,Vermont,Burlington,Men's Athletic Footwear,44,120,5280,2640,0.5,Outlet
9527,Amazon,1185732,2021-06-12 00:00:00,Northeast,Vermont,Burlington,Women's Street Footwear,35,104,3640,1419.6,0.38999999999999996,Outlet
9528,Amazon,1185732,2021-06-12 00:00:00,Northeast,Vermont,Burlington,Women's Athletic Footwear,38,102,3876,1550.3999999999999,0.39999999999999997,Outlet
9529,Amazon,1185732,2021-06-12 00:00:00,Northeast,Vermont,Burlington,Men's Apparel,44,105,4620,1894.1999999999998,0.41,Outlet
9530,Amazon,1185732,2021-06-12 00:00:00,Northeast,Vermont,Burlington,Women's Apparel,49,158,7742,3483.8999999999996,0.44999999999999996,Outlet
9531,Amazon,1185732,2021-07-10 00:00:00,Northeast,Vermont,Burlington,Men's Street Footwear,45,209,9405,4890.6,0.52,Outlet
9532,Amazon,1185732,2021-07-10 00:00:00,Northeast,Vermont,Burlington,Men's Athletic Footwear,42,145,6090,3045,0.5,Outlet
9533,Amazon,1185732,2021-07-10 00:00:00,Northeast,Vermont,Burlington,Women's Street Footwear,33,109,3597,1330.8899999999999,0.37,Outlet
9534,Amazon,1185732,2021-07-10 00:00:00,Northeast,Vermont,Burlington,Women's Athletic Footwear,36,96,3456,1451.52,0.42,Outlet
9535,Amazon,1185732,2021-07-10 00:00:00,Northeast,Vermont,Burlington,Men's Apparel,39,114,4446,1689.48,0.38,Outlet
9536,Amazon,1185732,2021-07-10 00:00:00,Northeast,Vermont,Burlington,Women's Apparel,49,175,8575,4030.2499999999995,0.47,Outlet
9537,Amazon,1185732,2021-08-11 00:00:00,Northeast,Vermont,Burlington,Men's Street Footwear,42,215,9030,4605.3,0.51,Outlet
9538,Amazon,1185732,2021-08-11 00:00:00,Northeast,Vermont,Burlington,Men's Athletic Footwear,43,149,6407,3331.6400000000003,0.52,Outlet
9539,Amazon,1185732,2021-08-11 00:00:00,Northeast,Vermont,Burlington,Women's Street Footwear,34,116,3944,1538.1599999999999,0.38999999999999996,Outlet
9540,Amazon,1185732,2021-08-11 00:00:00,Northeast,Vermont,Burlington,Women's Athletic Footwear,40,85,3400,1428,0.42,Outlet
9541,Amazon,1185732,2021-08-11 00:00:00,Northeast,Vermont,Burlington,Men's Apparel,43,72,3096,1207.4399999999998,0.38999999999999996,Outlet
9542,Amazon,1185732,2021-08-11 00:00:00,Northeast,Vermont,Burlington,Women's Apparel,44,136,5984,2573.1199999999994,0.42999999999999994,Outlet
9543,Amazon,1185732,2021-09-10 00:00:00,Northeast,Vermont,Burlington,Men's Street Footwear,44,179,7876,3859.24,0.49,Outlet
9544,Amazon,1185732,2021-09-10 00:00:00,Northeast,Vermont,Burlington,Men's Athletic Footwear,42,111,4662,2377.62,0.51,Outlet
9545,Amazon,1185732,2021-09-10 00:00:00,Northeast,Vermont,Burlington,Women's Street Footwear,40,72,2880,1209.6,0.42,Outlet
9546,Amazon,1185732,2021-09-10 00:00:00,Northeast,Vermont,Burlington,Women's Athletic Footwear,35,66,2310,923.9999999999999,0.39999999999999997,Outlet
9547,Amazon,1185732,2021-09-10 00:00:00,Northeast,Vermont,Burlington,Men's Apparel,48,68,3264,1207.68,0.37,Outlet
9548,Amazon,1185732,2021-09-10 00:00:00,Northeast,Vermont,Burlington,Women's Apparel,45,93,4185,1925.1,0.45999999999999996,Outlet
9549,Amazon,1185732,2021-10-12 00:00:00,Northeast,Vermont,Burlington,Men's Street Footwear,44,157,6908,3246.76,0.47000000000000003,Outlet
9550,Amazon,1185732,2021-10-12 00:00:00,Northeast,Vermont,Burlington,Men's Athletic Footwear,44,99,4356,2134.44,0.49,Outlet
9551,Amazon,1185732,2021-10-12 00:00:00,Northeast,Vermont,Burlington,Women's Street Footwear,40,66,2640,976.8,0.37,Outlet
9552,Amazon,1185732,2021-10-12 00:00:00,Northeast,Vermont,Burlington,Women's Athletic Footwear,46,61,2806,1038.22,0.37,Outlet
9553,Amazon,1185732,2021-10-12 00:00:00,Northeast,Vermont,Burlington,Men's Apparel,55,58,3190,1180.3,0.37,Outlet
9554,West Gear,1185732,2021-10-12 00:00:00,Northeast,Vermont,Burlington,Women's Apparel,54,90,4860,2235.6,0.45999999999999996,Outlet
9555,West Gear,1185732,2021-11-11 00:00:00,Northeast,Vermont,Burlington,Men's Street Footwear,54,140,7560,3780,0.5,Outlet
9556,West Gear,1185732,2021-11-11 00:00:00,Northeast,Vermont,Burlington,Men's Athletic Footwear,47,98,4606,2256.94,0.49,Outlet
9557,West Gear,1185732,2021-11-11 00:00:00,Northeast,Vermont,Burlington,Women's Street Footwear,46,102,4692,1736.04,0.37,Outlet
9558,Amazon,1185732,2021-11-11 00:00:00,Northeast,Vermont,Burlington,Women's Athletic Footwear,42,96,4032,1572.4799999999998,0.38999999999999996,Outlet
9559,Amazon,1185732,2021-11-11 00:00:00,Northeast,Vermont,Burlington,Men's Apparel,50,91,4550,1774.4999999999998,0.38999999999999996,Outlet
9560,Amazon,1185732,2021-11-11 00:00:00,Northeast,Vermont,Burlington,Women's Apparel,57,128,7296,3429.12,0.47,Outlet
9561,Amazon,1185732,2021-12-10 00:00:00,Northeast,Vermont,Burlington,Men's Street Footwear,48,186,8928,4285.44,0.48,Outlet
9562,Amazon,1185732,2021-12-10 00:00:00,Northeast,Vermont,Burlington,Men's Athletic Footwear,41,132,5412,2760.12,0.51,Outlet
9563,Amazon,1185732,2021-12-10 00:00:00,Northeast,Vermont,Burlington,Women's Street Footwear,44,131,5764,2305.6,0.39999999999999997,Outlet
9564,Amazon,1185732,2021-12-10 00:00:00,Northeast,Vermont,Burlington,Women's Athletic Footwear,44,101,4444,1866.48,0.42,Outlet
9565,Amazon,1185732,2021-12-10 00:00:00,Northeast,Vermont,Burlington,Men's Apparel,48,104,4992,2096.64,0.42,Outlet
9566,Amazon,1185732,2021-12-10 00:00:00,Northeast,Vermont,Burlington,Women's Apparel,60,145,8700,4088.9999999999995,0.47,Outlet
9567,Amazon,1185732,2021-01-21 00:00:00,Northeast,Vermont,Burlington,Men's Street Footwear,34,173,5882,2529.26,0.43000000000000005,Outlet
9568,Amazon,1185732,2021-01-21 00:00:00,Northeast,Vermont,Burlington,Men's Athletic Footwear,39,111,4329,1861.4700000000003,0.43000000000000005,Outlet
9569,Amazon,1185732,2021-01-21 00:00:00,Northeast,Vermont,Burlington,Women's Street Footwear,28,101,2828,1018.0799999999999,0.36,Outlet
9570,Amazon,1185732,2021-01-21 00:00:00,Northeast,Vermont,Burlington,Women's Athletic Footwear,36,60,2160,691.2,0.32,Outlet
9571,Amazon,1185732,2021-01-21 00:00:00,Northeast,Vermont,Burlington,Men's Apparel,43,74,3182,1050.06,0.32999999999999996,Outlet
9572,Amazon,1185732,2021-01-21 00:00:00,Northeast,Vermont,Burlington,Women's Apparel,35,101,3535,1413.9999999999998,0.39999999999999997,Outlet
9573,Amazon,1185732,2021-02-19 00:00:00,Northeast,Vermont,Burlington,Men's Street Footwear,34,186,6324,2782.56,0.44,Outlet
9574,Amazon,1185732,2021-02-19 00:00:00,Northeast,Vermont,Burlington,Men's Athletic Footwear,37,85,3145,1352.3500000000001,0.43000000000000005,Outlet
9575,Amazon,1185732,2021-02-19 00:00:00,Northeast,Vermont,Burlington,Women's Street Footwear,31,96,2976,1011.8399999999999,0.33999999999999997,Outlet
9576,Amazon,1185732,2021-02-19 00:00:00,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,31,68,2108,716.7199999999999,0.33999999999999997,Outlet
9577,Amazon,1185732,2021-02-19 00:00:00,Northeast,New Hampshire,Manchester,Men's Apparel,41,96,3936,1298.8799999999999,0.32999999999999996,Outlet
9578,Amazon,1185732,2021-02-19 00:00:00,Northeast,New Hampshire,Manchester,Women's Apparel,36,124,4464,1785.6,0.39999999999999997,Outlet
9579,Amazon,1185732,2021-03-17 00:00:00,Northeast,New Hampshire,Manchester,Men's Street Footwear,39,188,7332,3372.7200000000003,0.46,Outlet
9580,Amazon,1185732,2021-03-17 00:00:00,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,36,88,3168,1457.28,0.46,Outlet
9581,Amazon,1185732,2021-03-17 00:00:00,Northeast,New Hampshire,Manchester,Women's Street Footwear,32,105,3360,1142.3999999999999,0.33999999999999997,Outlet
9582,Amazon,1185732,2021-03-17 00:00:00,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,33,45,1485,549.45,0.37,Outlet
9583,Amazon,1185732,2021-03-17 00:00:00,Northeast,New Hampshire,Manchester,Men's Apparel,47,60,2820,930.5999999999999,0.32999999999999996,Outlet
9584,Amazon,1185732,2021-03-17 00:00:00,Northeast,New Hampshire,Manchester,Women's Apparel,36,99,3564,1354.32,0.38,Outlet
9585,Amazon,1185732,2021-04-18 00:00:00,Northeast,New Hampshire,Manchester,Men's Street Footwear,33,187,6171,2591.82,0.42000000000000004,Outlet
9586,Amazon,1185732,2021-04-18 00:00:00,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,38,85,3230,1356.6000000000001,0.42000000000000004,Outlet
9587,Amazon,1185732,2021-04-18 00:00:00,Northeast,New Hampshire,Manchester,Women's Street Footwear,26,80,2080,707.1999999999999,0.33999999999999997,Outlet
9588,Amazon,1185732,2021-04-18 00:00:00,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,35,53,1855,593.6,0.32,Outlet
9589,Amazon,1185732,2021-04-18 00:00:00,Northeast,New Hampshire,Manchester,Men's Apparel,40,61,2440,805.1999999999999,0.32999999999999996,Outlet
9590,Amazon,1185732,2021-04-18 00:00:00,Northeast,New Hampshire,Manchester,Women's Apparel,33,101,3333,1233.21,0.37,Outlet
9591,Amazon,1185732,2021-05-17 00:00:00,Northeast,New Hampshire,Manchester,Men's Street Footwear,47,196,9212,3961.1600000000003,0.43000000000000005,Outlet
9592,Amazon,1185732,2021-05-17 00:00:00,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,40,93,3720,1599.6000000000001,0.43000000000000005,Outlet
9593,Amazon,1185732,2021-05-17 00:00:00,Northeast,New Hampshire,Manchester,Women's Street Footwear,42,101,4242,1442.28,0.33999999999999997,Outlet
9594,Amazon,1185732,2021-05-17 00:00:00,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,41,91,3731,1268.54,0.33999999999999997,Outlet
9595,Amazon,1185732,2021-05-17 00:00:00,Northeast,New Hampshire,Manchester,Men's Apparel,52,90,4680,1497.6000000000001,0.32,Outlet
